Year,Country,HS Code,Description,Export Value (USD)
2018,中國大陸,85423200154, Chips and wafers of hybrid integrated circuits with Mask-ROM,31000.0
2018,馬來西亞,85423200154, Chips and wafers of hybrid integrated circuits with Mask-ROM,0.0
2018,中國大陸,85423200163, Hybrid integrated circuits with Mask-ROM,2000.0
2018,巴西,85423200163, Hybrid integrated circuits with Mask-ROM,380000.0
2018,南韓,85423200163, Hybrid integrated circuits with Mask-ROM,3000.0
2018,香港,85423200163, Hybrid integrated circuits with Mask-ROM,14000.0
2018,中國大陸,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),2070923000.0
2018,巴西,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),28555000.0
2018,日本,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),122410000.0
2018,以色列,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),1000.0
2018,加拿大,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),116000.0
2018,印度,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),7000.0
2018,波蘭,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),1795000.0
2018,法國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),2000.0
2018,南韓,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),15067000.0
2018,美國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),18852000.0
2018,香港,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),45243000.0
2018,泰國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),731000.0
2018,馬來西亞,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),275000.0
2018,捷克,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),136000.0
2018,菲律賓,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),4000.0
2018,新加坡,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),374949000.0
2018,德國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),19000.0
2018,羅馬尼亞,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),7000.0
2018,中國大陸,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),118472000.0
2018,日本,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),13519000.0
2018,印度,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),0.0
2018,波蘭,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),4000.0
2018,南韓,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),3074000.0
2018,美國,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),86000.0
2018,香港,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),102115000.0
2018,挪威,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),0.0
2018,泰國,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),70000.0
2018,菲律賓,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),230000.0
2018,新加坡,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),1933000.0
2018,義大利,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),11000.0
2018,德國,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),4000.0
2018,土耳其,85423200234, Dynamic random access memory integrated circuits (DRAM),16853000.0
2018,中國大陸,85423200234, Dynamic random access memory integrated circuits (DRAM),2373652000.0
2018,丹麥,85423200234, Dynamic random access memory integrated circuits (DRAM),2000.0
2018,巴西,85423200234, Dynamic random access memory integrated circuits (DRAM),17199000.0
2018,日本,85423200234, Dynamic random access memory integrated circuits (DRAM),192172000.0
2018,比利時,85423200234, Dynamic random access memory integrated circuits (DRAM),1000.0
2018,以色列,85423200234, Dynamic random access memory integrated circuits (DRAM),1725000.0
2018,加拿大,85423200234, Dynamic random access memory integrated circuits (DRAM),414000.0
2018,卡達,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,尼泊爾,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,立陶宛,85423200234, Dynamic random access memory integrated circuits (DRAM),6745000.0
2018,匈牙利,85423200234, Dynamic random access memory integrated circuits (DRAM),1118000.0
2018,印尼,85423200234, Dynamic random access memory integrated circuits (DRAM),481000.0
2018,印度,85423200234, Dynamic random access memory integrated circuits (DRAM),12822000.0
2018,西班牙,85423200234, Dynamic random access memory integrated circuits (DRAM),794000.0
2018,克羅埃西亞,85423200234, Dynamic random access memory integrated circuits (DRAM),1000.0
2018,希臘,85423200234, Dynamic random access memory integrated circuits (DRAM),13000.0
2018,沙烏地阿拉伯,85423200234, Dynamic random access memory integrated circuits (DRAM),3000.0
2018,貝里斯,85423200234, Dynamic random access memory integrated circuits (DRAM),1786000.0
2018,拉脫維亞,85423200234, Dynamic random access memory integrated circuits (DRAM),7834000.0
2018,波多黎各,85423200234, Dynamic random access memory integrated circuits (DRAM),1000.0
2018,波蘭,85423200234, Dynamic random access memory integrated circuits (DRAM),11389000.0
2018,法國,85423200234, Dynamic random access memory integrated circuits (DRAM),11619000.0
2018,肯亞,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,芬蘭,85423200234, Dynamic random access memory integrated circuits (DRAM),10000.0
2018,阿拉伯聯合大公國,85423200234, Dynamic random access memory integrated circuits (DRAM),58000.0
2018,保加利亞,85423200234, Dynamic random access memory integrated circuits (DRAM),65000.0
2018,俄羅斯,85423200234, Dynamic random access memory integrated circuits (DRAM),829000.0
2018,南非,85423200234, Dynamic random access memory integrated circuits (DRAM),14000.0
2018,南韓,85423200234, Dynamic random access memory integrated circuits (DRAM),108526000.0
2018,哈薩克,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,柬埔寨,85423200234, Dynamic random access memory integrated circuits (DRAM),8000.0
2018,突尼西亞,85423200234, Dynamic random access memory integrated circuits (DRAM),2161000.0
2018,約旦,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,美國,85423200234, Dynamic random access memory integrated circuits (DRAM),115616000.0
2018,英國,85423200234, Dynamic random access memory integrated circuits (DRAM),1638000.0
2018,迦納,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,香港,85423200234, Dynamic random access memory integrated circuits (DRAM),1724715000.0
2018,哥倫比亞,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,埃及,85423200234, Dynamic random access memory integrated circuits (DRAM),22000.0
2018,挪威,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,泰國,85423200234, Dynamic random access memory integrated circuits (DRAM),121900000.0
2018,烏克蘭,85423200234, Dynamic random access memory integrated circuits (DRAM),1768000.0
2018,紐西蘭,85423200234, Dynamic random access memory integrated circuits (DRAM),74000.0
2018,馬來西亞,85423200234, Dynamic random access memory integrated circuits (DRAM),69411000.0
2018,捷克,85423200234, Dynamic random access memory integrated circuits (DRAM),673000.0
2018,荷蘭,85423200234, Dynamic random access memory integrated circuits (DRAM),10447000.0
2018,斯里蘭卡,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,斯洛伐克,85423200234, Dynamic random access memory integrated circuits (DRAM),4783000.0
2018,斯洛維尼亞,85423200234, Dynamic random access memory integrated circuits (DRAM),6000.0
2018,菲律賓,85423200234, Dynamic random access memory integrated circuits (DRAM),30757000.0
2018,越南,85423200234, Dynamic random access memory integrated circuits (DRAM),13063000.0
2018,開曼群島,85423200234, Dynamic random access memory integrated circuits (DRAM),17000.0
2018,奧地利,85423200234, Dynamic random access memory integrated circuits (DRAM),193000.0
2018,愛爾蘭,85423200234, Dynamic random access memory integrated circuits (DRAM),2000.0
2018,新加坡,85423200234, Dynamic random access memory integrated circuits (DRAM),1656877000.0
2018,瑞士,85423200234, Dynamic random access memory integrated circuits (DRAM),340000.0
2018,瑞典,85423200234, Dynamic random access memory integrated circuits (DRAM),62000.0
2018,義大利,85423200234, Dynamic random access memory integrated circuits (DRAM),389000.0
2018,葡萄牙,85423200234, Dynamic random access memory integrated circuits (DRAM),3257000.0
2018,蒙古,85423200234, Dynamic random access memory integrated circuits (DRAM),0.0
2018,德國,85423200234, Dynamic random access memory integrated circuits (DRAM),57688000.0
2018,模里西斯,85423200234, Dynamic random access memory integrated circuits (DRAM),1000.0
2018,黎巴嫩,85423200234, Dynamic random access memory integrated circuits (DRAM),4000.0
2018,墨西哥,85423200234, Dynamic random access memory integrated circuits (DRAM),6715000.0
2018,澳大利亞,85423200234, Dynamic random access memory integrated circuits (DRAM),179000.0
2018,羅馬尼亞,85423200234, Dynamic random access memory integrated circuits (DRAM),5545000.0
2018,中國大陸,85423200314, Chips of static random access memory integrated circuits (SRAM),12475000.0
2018,日本,85423200314, Chips of static random access memory integrated circuits (SRAM),59000.0
2018,以色列,85423200314, Chips of static random access memory integrated circuits (SRAM),7000.0
2018,南韓,85423200314, Chips of static random access memory integrated circuits (SRAM),8000.0
2018,美國,85423200314, Chips of static random access memory integrated circuits (SRAM),245000.0
2018,香港,85423200314, Chips of static random access memory integrated circuits (SRAM),1393000.0
2018,馬來西亞,85423200314, Chips of static random access memory integrated circuits (SRAM),8991000.0
2018,新加坡,85423200314, Chips of static random access memory integrated circuits (SRAM),8582000.0
2018,羅馬尼亞,85423200314, Chips of static random access memory integrated circuits (SRAM),0.0
2018,中國大陸,85423200323, Wafers of static random access memory integrated circuits (SRAM),42000.0
2018,美國,85423200323, Wafers of static random access memory integrated circuits (SRAM),15000.0
2018,香港,85423200323, Wafers of static random access memory integrated circuits (SRAM),2989000.0
2018,土耳其,85423200332, Static random access memory integrated circuits (SRAM),32000.0
2018,中國大陸,85423200332, Static random access memory integrated circuits (SRAM),28703000.0
2018,巴西,85423200332, Static random access memory integrated circuits (SRAM),448000.0
2018,日本,85423200332, Static random access memory integrated circuits (SRAM),5696000.0
2018,比利時,85423200332, Static random access memory integrated circuits (SRAM),151000.0
2018,以色列,85423200332, Static random access memory integrated circuits (SRAM),165000.0
2018,加拿大,85423200332, Static random access memory integrated circuits (SRAM),564000.0
2018,匈牙利,85423200332, Static random access memory integrated circuits (SRAM),43000.0
2018,印尼,85423200332, Static random access memory integrated circuits (SRAM),245000.0
2018,印度,85423200332, Static random access memory integrated circuits (SRAM),160000.0
2018,希臘,85423200332, Static random access memory integrated circuits (SRAM),4000.0
2018,孟加拉,85423200332, Static random access memory integrated circuits (SRAM),0.0
2018,波蘭,85423200332, Static random access memory integrated circuits (SRAM),14000.0
2018,法國,85423200332, Static random access memory integrated circuits (SRAM),289000.0
2018,保加利亞,85423200332, Static random access memory integrated circuits (SRAM),72000.0
2018,俄羅斯,85423200332, Static random access memory integrated circuits (SRAM),2916000.0
2018,南非,85423200332, Static random access memory integrated circuits (SRAM),2000.0
2018,南韓,85423200332, Static random access memory integrated circuits (SRAM),1174000.0
2018,美國,85423200332, Static random access memory integrated circuits (SRAM),13057000.0
2018,英國,85423200332, Static random access memory integrated circuits (SRAM),163000.0
2018,香港,85423200332, Static random access memory integrated circuits (SRAM),22192000.0
2018,泰國,85423200332, Static random access memory integrated circuits (SRAM),15000.0
2018,烏克蘭,85423200332, Static random access memory integrated circuits (SRAM),5000.0
2018,紐西蘭,85423200332, Static random access memory integrated circuits (SRAM),24000.0
2018,馬來西亞,85423200332, Static random access memory integrated circuits (SRAM),739000.0
2018,捷克,85423200332, Static random access memory integrated circuits (SRAM),15000.0
2018,荷蘭,85423200332, Static random access memory integrated circuits (SRAM),2056000.0
2018,喬治亞,85423200332, Static random access memory integrated circuits (SRAM),85000.0
2018,菲律賓,85423200332, Static random access memory integrated circuits (SRAM),3344000.0
2018,開曼群島,85423200332, Static random access memory integrated circuits (SRAM),8000.0
2018,奧地利,85423200332, Static random access memory integrated circuits (SRAM),63000.0
2018,新加坡,85423200332, Static random access memory integrated circuits (SRAM),81438000.0
2018,瑞士,85423200332, Static random access memory integrated circuits (SRAM),169000.0
2018,瑞典,85423200332, Static random access memory integrated circuits (SRAM),0.0
2018,義大利,85423200332, Static random access memory integrated circuits (SRAM),5000.0
2018,葡萄牙,85423200332, Static random access memory integrated circuits (SRAM),32000.0
2018,德國,85423200332, Static random access memory integrated circuits (SRAM),17651000.0
2018,墨西哥,85423200332, Static random access memory integrated circuits (SRAM),18596000.0
2018,澳大利亞,85423200332, Static random access memory integrated circuits (SRAM),17000.0
2018,羅馬尼亞,85423200332, Static random access memory integrated circuits (SRAM),166000.0
2018,土耳其,85423200902, Other memories,3010000.0
2018,中國大陸,85423200902, Other memories,263193000.0
2018,巴西,85423200902, Other memories,17787000.0
2018,巴基斯坦,85423200902, Other memories,2000.0
2018,日本,85423200902, Other memories,462478000.0
2018,比利時,85423200902, Other memories,109000.0
2018,以色列,85423200902, Other memories,410000.0
2018,加拿大,85423200902, Other memories,51000.0
2018,白俄羅斯,85423200902, Other memories,309000.0
2018,立陶宛,85423200902, Other memories,131000.0
2018,匈牙利,85423200902, Other memories,398000.0
2018,印尼,85423200902, Other memories,573000.0
2018,印度,85423200902, Other memories,1619000.0
2018,西班牙,85423200902, Other memories,1940000.0
2018,利比亞,85423200902, Other memories,2000.0
2018,沙烏地阿拉伯,85423200902, Other memories,43000.0
2018,孟加拉,85423200902, Other memories,235000.0
2018,拉脫維亞,85423200902, Other memories,22000.0
2018,波蘭,85423200902, Other memories,2614000.0
2018,法國,85423200902, Other memories,3156000.0
2018,芬蘭,85423200902, Other memories,2584000.0
2018,阿拉伯聯合大公國,85423200902, Other memories,109000.0
2018,阿根廷,85423200902, Other memories,1000.0
2018,俄羅斯,85423200902, Other memories,4508000.0
2018,南非,85423200902, Other memories,38000.0
2018,南韓,85423200902, Other memories,51844000.0
2018,哈薩克,85423200902, Other memories,461000.0
2018,玻利維亞,85423200902, Other memories,995000.0
2018,美國,85423200902, Other memories,61086000.0
2018,英國,85423200902, Other memories,2874000.0
2018,香港,85423200902, Other memories,680928000.0
2018,哥倫比亞,85423200902, Other memories,4000.0
2018,泰國,85423200902, Other memories,10989000.0
2018,烏克蘭,85423200902, Other memories,350000.0
2018,烏拉圭,85423200902, Other memories,14000.0
2018,烏茲別克,85423200902, Other memories,42000.0
2018,索羅門群島,85423200902, Other memories,1000.0
2018,紐西蘭,85423200902, Other memories,1000.0
2018,納米比亞,85423200902, Other memories,8000.0
2018,馬來西亞,85423200902, Other memories,9665000.0
2018,捷克,85423200902, Other memories,664000.0
2018,荷蘭,85423200902, Other memories,8125000.0
2018,斐濟,85423200902, Other memories,2000.0
2018,斯洛伐克,85423200902, Other memories,231000.0
2018,菲律賓,85423200902, Other memories,4784000.0
2018,越南,85423200902, Other memories,4593000.0
2018,塞爾維亞,85423200902, Other memories,25000.0
2018,奧地利,85423200902, Other memories,2448000.0
2018,愛爾蘭,85423200902, Other memories,0.0
2018,新加坡,85423200902, Other memories,26387000.0
2018,瑞士,85423200902, Other memories,13000.0
2018,瑞典,85423200902, Other memories,2000.0
2018,義大利,85423200902, Other memories,552000.0
2018,葡萄牙,85423200902, Other memories,642000.0
2018,蒙古,85423200902, Other memories,29000.0
2018,德國,85423200902, Other memories,42689000.0
2018,模里西斯,85423200902, Other memories,16000.0
2018,緬甸,85423200902, Other memories,0.0
2018,墨西哥,85423200902, Other memories,4030000.0
2018,澳大利亞,85423200902, Other memories,146000.0
2018,羅馬尼亞,85423200902, Other memories,3029000.0
2018,蘇利南,85423200902, Other memories,0.0
2018,土耳其,85423300000, Amplifiers,21000.0
2018,中國大陸,85423300000, Amplifiers,52731000.0
2018,巴西,85423300000, Amplifiers,20000.0
2018,日本,85423300000, Amplifiers,199000.0
2018,以色列,85423300000, Amplifiers,593000.0
2018,加拿大,85423300000, Amplifiers,349000.0
2018,白俄羅斯,85423300000, Amplifiers,2000.0
2018,立陶宛,85423300000, Amplifiers,52000.0
2018,印尼,85423300000, Amplifiers,0.0
2018,印度,85423300000, Amplifiers,392000.0
2018,西班牙,85423300000, Amplifiers,36000.0
2018,沙烏地阿拉伯,85423300000, Amplifiers,1000.0
2018,孟加拉,85423300000, Amplifiers,12000.0
2018,波多黎各,85423300000, Amplifiers,0.0
2018,波蘭,85423300000, Amplifiers,11000.0
2018,法國,85423300000, Amplifiers,0.0
2018,阿根廷,85423300000, Amplifiers,8000.0
2018,俄羅斯,85423300000, Amplifiers,2000.0
2018,南非,85423300000, Amplifiers,48000.0
2018,南韓,85423300000, Amplifiers,401000.0
2018,美國,85423300000, Amplifiers,15404000.0
2018,英國,85423300000, Amplifiers,75000.0
2018,香港,85423300000, Amplifiers,17647000.0
2018,哥倫比亞,85423300000, Amplifiers,0.0
2018,埃及,85423300000, Amplifiers,317000.0
2018,泰國,85423300000, Amplifiers,3108000.0
2018,秘魯,85423300000, Amplifiers,202000.0
2018,馬來西亞,85423300000, Amplifiers,44000.0
2018,捷克,85423300000, Amplifiers,177000.0
2018,荷蘭,85423300000, Amplifiers,62000.0
2018,斐濟,85423300000, Amplifiers,0.0
2018,斯里蘭卡,85423300000, Amplifiers,0.0
2018,菲律賓,85423300000, Amplifiers,269000.0
2018,越南,85423300000, Amplifiers,56000.0
2018,新加坡,85423300000, Amplifiers,2562000.0
2018,瑞典,85423300000, Amplifiers,56000.0
2018,義大利,85423300000, Amplifiers,1000.0
2018,德國,85423300000, Amplifiers,434000.0
2018,模里西斯,85423300000, Amplifiers,11000.0
2018,墨西哥,85423300000, Amplifiers,50000.0
2018,澳門,85423300000, Amplifiers,53000.0
2018,賴索托,85423300000, Amplifiers,0.0
2018,羅馬尼亞,85423300000, Amplifiers,81000.0
2018,土耳其,85423900111, Chips of other monolithic digital integrated circuits,7954000.0
2018,中國大陸,85423900111, Chips of other monolithic digital integrated circuits,551174000.0
2018,丹麥,85423900111, Chips of other monolithic digital integrated circuits,311000.0
2018,巴西,85423900111, Chips of other monolithic digital integrated circuits,7071000.0
2018,日本,85423900111, Chips of other monolithic digital integrated circuits,468735000.0
2018,比利時,85423900111, Chips of other monolithic digital integrated circuits,5435000.0
2018,以色列,85423900111, Chips of other monolithic digital integrated circuits,26325000.0
2018,加拿大,85423900111, Chips of other monolithic digital integrated circuits,2784000.0
2018,白俄羅斯,85423900111, Chips of other monolithic digital integrated circuits,46000.0
2018,匈牙利,85423900111, Chips of other monolithic digital integrated circuits,388000.0
2018,印尼,85423900111, Chips of other monolithic digital integrated circuits,5000.0
2018,印度,85423900111, Chips of other monolithic digital integrated circuits,68000.0
2018,西班牙,85423900111, Chips of other monolithic digital integrated circuits,2642000.0
2018,其他國家,85423900111, Chips of other monolithic digital integrated circuits,0.0
2018,波蘭,85423900111, Chips of other monolithic digital integrated circuits,757000.0
2018,法國,85423900111, Chips of other monolithic digital integrated circuits,86336000.0
2018,芬蘭,85423900111, Chips of other monolithic digital integrated circuits,1696000.0
2018,阿拉伯聯合大公國,85423900111, Chips of other monolithic digital integrated circuits,2000.0
2018,保加利亞,85423900111, Chips of other monolithic digital integrated circuits,4000.0
2018,俄羅斯,85423900111, Chips of other monolithic digital integrated circuits,8000.0
2018,南韓,85423900111, Chips of other monolithic digital integrated circuits,185080000.0
2018,美國,85423900111, Chips of other monolithic digital integrated circuits,122068000.0
2018,英國,85423900111, Chips of other monolithic digital integrated circuits,4361000.0
2018,香港,85423900111, Chips of other monolithic digital integrated circuits,1907348000.0
2018,挪威,85423900111, Chips of other monolithic digital integrated circuits,11000.0
2018,泰國,85423900111, Chips of other monolithic digital integrated circuits,44388000.0
2018,馬來西亞,85423900111, Chips of other monolithic digital integrated circuits,231513000.0
2018,馬爾他,85423900111, Chips of other monolithic digital integrated circuits,20000.0
2018,荷蘭,85423900111, Chips of other monolithic digital integrated circuits,12153000.0
2018,斯里蘭卡,85423900111, Chips of other monolithic digital integrated circuits,9000.0
2018,斯洛維尼亞,85423900111, Chips of other monolithic digital integrated circuits,60000.0
2018,菲律賓,85423900111, Chips of other monolithic digital integrated circuits,166830000.0
2018,越南,85423900111, Chips of other monolithic digital integrated circuits,63397000.0
2018,開曼群島,85423900111, Chips of other monolithic digital integrated circuits,148000.0
2018,奧地利,85423900111, Chips of other monolithic digital integrated circuits,765000.0
2018,愛爾蘭,85423900111, Chips of other monolithic digital integrated circuits,229000.0
2018,新加坡,85423900111, Chips of other monolithic digital integrated circuits,418858000.0
2018,瑞士,85423900111, Chips of other monolithic digital integrated circuits,684000.0
2018,瑞典,85423900111, Chips of other monolithic digital integrated circuits,357000.0
2018,義大利,85423900111, Chips of other monolithic digital integrated circuits,774000.0
2018,葡萄牙,85423900111, Chips of other monolithic digital integrated circuits,40000.0
2018,德國,85423900111, Chips of other monolithic digital integrated circuits,54081000.0
2018,墨西哥,85423900111, Chips of other monolithic digital integrated circuits,21475000.0
2018,澳大利亞,85423900111, Chips of other monolithic digital integrated circuits,10000.0
2018,澳門,85423900111, Chips of other monolithic digital integrated circuits,265000.0
2018,薩摩亞,85423900111, Chips of other monolithic digital integrated circuits,31000.0
2018,羅馬尼亞,85423900111, Chips of other monolithic digital integrated circuits,6273000.0
2018,土耳其,85423900120, Wafers of other monolithic digital integrated circuits,206000.0
2018,中國大陸,85423900120, Wafers of other monolithic digital integrated circuits,4364127000.0
2018,丹麥,85423900120, Wafers of other monolithic digital integrated circuits,22000.0
2018,巴西,85423900120, Wafers of other monolithic digital integrated circuits,665000.0
2018,日本,85423900120, Wafers of other monolithic digital integrated circuits,2747314000.0
2018,比利時,85423900120, Wafers of other monolithic digital integrated circuits,23911000.0
2018,以色列,85423900120, Wafers of other monolithic digital integrated circuits,144817000.0
2018,加拿大,85423900120, Wafers of other monolithic digital integrated circuits,2972000.0
2018,白俄羅斯,85423900120, Wafers of other monolithic digital integrated circuits,29000.0
2018,印尼,85423900120, Wafers of other monolithic digital integrated circuits,9195000.0
2018,印度,85423900120, Wafers of other monolithic digital integrated circuits,564000.0
2018,西班牙,85423900120, Wafers of other monolithic digital integrated circuits,255000.0
2018,法國,85423900120, Wafers of other monolithic digital integrated circuits,26549000.0
2018,芬蘭,85423900120, Wafers of other monolithic digital integrated circuits,185000.0
2018,保加利亞,85423900120, Wafers of other monolithic digital integrated circuits,657000.0
2018,俄羅斯,85423900120, Wafers of other monolithic digital integrated circuits,1737000.0
2018,南韓,85423900120, Wafers of other monolithic digital integrated circuits,3929922000.0
2018,美國,85423900120, Wafers of other monolithic digital integrated circuits,285835000.0
2018,英國,85423900120, Wafers of other monolithic digital integrated circuits,6047000.0
2018,香港,85423900120, Wafers of other monolithic digital integrated circuits,720173000.0
2018,挪威,85423900120, Wafers of other monolithic digital integrated circuits,1130000.0
2018,泰國,85423900120, Wafers of other monolithic digital integrated circuits,367624000.0
2018,紐喀里多尼亞,85423900120, Wafers of other monolithic digital integrated circuits,5000.0
2018,馬來西亞,85423900120, Wafers of other monolithic digital integrated circuits,860093000.0
2018,馬爾他,85423900120, Wafers of other monolithic digital integrated circuits,975000.0
2018,捷克,85423900120, Wafers of other monolithic digital integrated circuits,358000.0
2018,荷蘭,85423900120, Wafers of other monolithic digital integrated circuits,5143000.0
2018,喀麥隆,85423900120, Wafers of other monolithic digital integrated circuits,9000.0
2018,斯洛維尼亞,85423900120, Wafers of other monolithic digital integrated circuits,12000.0
2018,菲律賓,85423900120, Wafers of other monolithic digital integrated circuits,1059501000.0
2018,越南,85423900120, Wafers of other monolithic digital integrated circuits,1022000.0
2018,奧地利,85423900120, Wafers of other monolithic digital integrated circuits,28448000.0
2018,愛爾蘭,85423900120, Wafers of other monolithic digital integrated circuits,89055000.0
2018,新加坡,85423900120, Wafers of other monolithic digital integrated circuits,2106111000.0
2018,瑞士,85423900120, Wafers of other monolithic digital integrated circuits,15453000.0
2018,瑞典,85423900120, Wafers of other monolithic digital integrated circuits,332000.0
2018,義大利,85423900120, Wafers of other monolithic digital integrated circuits,27062000.0
2018,葡萄牙,85423900120, Wafers of other monolithic digital integrated circuits,178300000.0
2018,德國,85423900120, Wafers of other monolithic digital integrated circuits,533970000.0
2018,模里西斯,85423900120, Wafers of other monolithic digital integrated circuits,23000.0
2018,墨西哥,85423900120, Wafers of other monolithic digital integrated circuits,690000.0
2018,澳大利亞,85423900120, Wafers of other monolithic digital integrated circuits,218000.0
2018,澳門,85423900120, Wafers of other monolithic digital integrated circuits,92000.0
2018,土耳其,85423900139, Other monolithic digital integrated circuits,546000.0
2018,中國大陸,85423900139, Other monolithic digital integrated circuits,1020705000.0
2018,丹麥,85423900139, Other monolithic digital integrated circuits,6000.0
2018,巴西,85423900139, Other monolithic digital integrated circuits,5504000.0
2018,日本,85423900139, Other monolithic digital integrated circuits,195216000.0
2018,比利時,85423900139, Other monolithic digital integrated circuits,5695000.0
2018,以色列,85423900139, Other monolithic digital integrated circuits,2157000.0
2018,加拿大,85423900139, Other monolithic digital integrated circuits,3955000.0
2018,立陶宛,85423900139, Other monolithic digital integrated circuits,4000.0
2018,匈牙利,85423900139, Other monolithic digital integrated circuits,506000.0
2018,印尼,85423900139, Other monolithic digital integrated circuits,1746000.0
2018,印度,85423900139, Other monolithic digital integrated circuits,19520000.0
2018,西班牙,85423900139, Other monolithic digital integrated circuits,37000.0
2018,坦尚尼亞,85423900139, Other monolithic digital integrated circuits,0.0
2018,波多黎各,85423900139, Other monolithic digital integrated circuits,10000.0
2018,波蘭,85423900139, Other monolithic digital integrated circuits,7009000.0
2018,法國,85423900139, Other monolithic digital integrated circuits,2176000.0
2018,芬蘭,85423900139, Other monolithic digital integrated circuits,25000.0
2018,阿拉伯聯合大公國,85423900139, Other monolithic digital integrated circuits,54000.0
2018,保加利亞,85423900139, Other monolithic digital integrated circuits,27552000.0
2018,俄羅斯,85423900139, Other monolithic digital integrated circuits,138000.0
2018,南非,85423900139, Other monolithic digital integrated circuits,196000.0
2018,南韓,85423900139, Other monolithic digital integrated circuits,287998000.0
2018,柬埔寨,85423900139, Other monolithic digital integrated circuits,10000.0
2018,突尼西亞,85423900139, Other monolithic digital integrated circuits,43000.0
2018,美國,85423900139, Other monolithic digital integrated circuits,147943000.0
2018,英國,85423900139, Other monolithic digital integrated circuits,3356000.0
2018,香港,85423900139, Other monolithic digital integrated circuits,2077378000.0
2018,哥倫比亞,85423900139, Other monolithic digital integrated circuits,2000.0
2018,埃及,85423900139, Other monolithic digital integrated circuits,68000.0
2018,挪威,85423900139, Other monolithic digital integrated circuits,580000.0
2018,泰國,85423900139, Other monolithic digital integrated circuits,86626000.0
2018,烏克蘭,85423900139, Other monolithic digital integrated circuits,28000.0
2018,紐西蘭,85423900139, Other monolithic digital integrated circuits,5000.0
2018,馬來西亞,85423900139, Other monolithic digital integrated circuits,84514000.0
2018,馬爾他,85423900139, Other monolithic digital integrated circuits,7000.0
2018,捷克,85423900139, Other monolithic digital integrated circuits,62000.0
2018,荷蘭,85423900139, Other monolithic digital integrated circuits,389172000.0
2018,斐濟,85423900139, Other monolithic digital integrated circuits,14000.0
2018,斯里蘭卡,85423900139, Other monolithic digital integrated circuits,52000.0
2018,斯洛伐克,85423900139, Other monolithic digital integrated circuits,236000.0
2018,智利,85423900139, Other monolithic digital integrated circuits,12000.0
2018,菲律賓,85423900139, Other monolithic digital integrated circuits,101413000.0
2018,越南,85423900139, Other monolithic digital integrated circuits,16019000.0
2018,奧地利,85423900139, Other monolithic digital integrated circuits,440000.0
2018,愛沙尼亞,85423900139, Other monolithic digital integrated circuits,39000.0
2018,愛爾蘭,85423900139, Other monolithic digital integrated circuits,33000.0
2018,新加坡,85423900139, Other monolithic digital integrated circuits,311018000.0
2018,瑞士,85423900139, Other monolithic digital integrated circuits,52000.0
2018,瑞典,85423900139, Other monolithic digital integrated circuits,190000.0
2018,義大利,85423900139, Other monolithic digital integrated circuits,994000.0
2018,葡萄牙,85423900139, Other monolithic digital integrated circuits,1018000.0
2018,德國,85423900139, Other monolithic digital integrated circuits,26798000.0
2018,墨西哥,85423900139, Other monolithic digital integrated circuits,37551000.0
2018,澳大利亞,85423900139, Other monolithic digital integrated circuits,709000.0
